replicas,load_pct,aggregate_bw_gbps,latency_cycles,requested_request_gbps_per_node,request_gbps,response_gbps,label,log_path
6,70,169.7853,2674.5362499999997,7.56,60.49719,109.2882,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load070_iter07_bw07p56.out
6,80,8.79993,801.0826250000001,0.3,2.393195,6.406745,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_base_bw00p30.out
6,80,124.7567,870.67925,4.25,34.01765,90.739,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_left_bw04p25.out
6,80,205.8708,942.054,7.02,56.14643,149.72459999999998,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter00_bw07p02.out
6,80,226.148,942.9859999999999,7.71,61.67599,164.4721,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter01_bw07p71.out
6,80,241.3542,952.8271250000001,8.23,65.82474,175.52949999999998,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter02_bw08p23.out
6,80,244.2041,959.9382499999999,8.33,66.60155,177.6025,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter04_bw08p33.out
6,80,245.8064,965.560875,8.38,67.03808000000001,178.7683,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter06_bw08p38.out
6,80,246.7028,964.241875,8.41,67.28216,179.4207,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter08_bw08p41.out
6,80,247.2164,966.105,8.43,67.42221,179.7942,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter10_bw08p43.out
6,80,248.0935,971.3034999999999,8.46,67.66368,180.43,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter14_bw08p46.out
6,80,248.35999999999999,975.37625,8.47,67.73371,180.6261,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter11_bw08p47.out
6,80,248.5705,1080.1,8.47,67.79478,180.7758,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter13_bw08p47.out
6,80,248.7381,1297.45125,8.48,67.83892,180.899,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter09_bw08p48.out
6,80,249.1496,2344.90375,8.5,67.96064,181.189,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter12_bw08p50.out
6,80,249.1851,2779.81625,8.5,67.95599,181.229,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter07_bw08p50.out
6,80,249.18779999999998,3315.3974999999996,8.62,67.95548,181.23239999999998,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter03_bw08p62.out
6,80,249.1956,3316.3224999999998,9.78,67.96363,181.232,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_right_bw09p78.out
6,80,249.2807,3304.9675,8.54,67.98927,181.2913,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load080_iter05_bw08p54.out
6,90,12.5747,798.9523749999998,0.3,2.407237,10.16745,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_base_bw00p30.out
6,90,182.2817,868.102,4.35,34.80835,147.4735,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_left_bw04p35.out
6,90,300.7425,968.664375,7.18,57.44467,243.2979,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter00_bw07p18.out
6,90,330.3667,981.4805,7.89,63.10591,267.2607,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter01_bw07p89.out
6,90,335.92150000000004,986.0446250000001,8.02,64.16338,271.7579,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter03_bw08p02.out
6,90,348.4192,995.100625,8.32,66.55266,281.8667,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter04_bw08p32.out
6,90,349.1074,994.99,8.34,66.68054,282.4268,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter09_bw08p34.out
6,90,350.7618,993.6068750000001,8.37,67.00031,283.7616,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter06_bw08p37.out
6,90,351.334,994.2191250000001,8.39,67.10843,284.2254,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter10_bw08p39.out
6,90,351.7522,997.20675,8.4,67.1882,284.5639,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter12_bw08p40.out
6,90,351.9862,1001.6613749999999,8.4,67.23388,284.7523,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter14_bw08p40.out
6,90,352.074,1004.46625,8.41,67.25152,284.8223,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter08_bw08p41.out
6,90,352.5662,1030.7362500000002,8.42,67.34738,285.21889999999996,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter02_bw08p42.out
6,90,352.6765,1039.3525000000002,8.42,67.36692,285.3095,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter13_bw08p42.out
6,90,352.9903,1067.37375,8.43,67.42974,285.5607,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter11_bw08p43.out
6,90,356.0226,1446.97125,8.5,68.00858,288.0138,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter07_bw08p50.out
6,90,357.7836,1864.5200000000002,8.54,68.34108,289.4427,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_iter05_bw08p54.out
6,90,361.0315,3665.5899999999997,10.01,68.95971,292.0718,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load090_right_bw10p01.out
6,100,21.59937,797.384375,0.3,2.399931,19.19944,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_base_bw00p30.out
6,100,165.8877,801.9517499999998,2.3,18.43261,147.45510000000002,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_left_bw02p30.out
6,100,273.7151,806.5955000000001,3.8,30.41279,243.3024,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter00_bw03p80.out
6,100,300.6717,808.936,4.18,33.40817,267.2636,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter01_bw04p18.out
6,100,305.7264,814.51125,4.25,33.9696,271.7568,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter03_bw04p25.out
6,100,317.0987,819.5006250000001,4.4,35.23424,281.8645,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter04_bw04p40.out
6,100,319.2129,893.4278749999999,4.43,35.47001,283.7428,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter06_bw04p43.out
6,100,319.5659,919.4261249999998,4.44,35.50899,284.057,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter11_bw04p44.out
6,100,319.8551,941.3698749999999,4.44,35.5418,284.3132,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter13_bw04p44.out
6,100,320.41229999999996,987.878375,4.45,35.60309,284.8093,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter08_bw04p45.out
6,100,320.496,995.111625,4.45,35.61237,284.8835,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter14_bw04p45.out
6,100,320.7061,1014.0712500000001,4.45,35.6367,285.0694,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter12_bw04p45.out
6,100,320.8757,1029.6487499999998,4.46,35.65451,285.2211,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter02_bw04p46.out
6,100,321.0862,1050.19375,4.46,35.67787,285.4083,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter10_bw04p46.out
6,100,323.1162,1296.585,4.49,35.90311,287.21320000000003,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter09_bw04p49.out
6,100,324.0162,1446.9099999999999,4.5,36.00346,288.0127,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter07_bw04p50.out
6,100,325.6167,1823.5000000000002,4.52,36.18113,289.4357,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_iter05_bw04p52.out
6,100,330.4976,8791.150000000001,5.3,36.72192,293.776,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica006_load100_right_bw05p30.out
7,0,2.401796,802.128125,0.3,2.401796,0.0,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_base_bw00p30.out
7,0,24.57982,847.622125,3.07,24.57982,0.0,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_left_bw03p07.out
7,0,40.55044,869.4819999999999,5.07,40.55044,0.0,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter00_bw05p07.out
7,0,44.53992,856.204375,5.57,44.53992,0.0,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter01_bw05p57.out
7,0,47.5392,951.661,5.94,47.5392,0.0,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter02_bw05p94.out
7,0,48.1008,940.5379999999998,6.01,48.1008,0.0,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter04_bw06p01.out
7,0,48.41672,934.394,6.05,48.41672,0.0,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter06_bw06p05.out
7,0,48.5944,930.9750000000001,6.07,48.5944,0.0,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter08_bw06p07.out
7,0,48.69432,929.0630000000001,6.09,48.69432,0.0,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter10_bw06p09.out
7,0,48.919219999999996,924.7862499999999,6.11,48.919219999999996,0.0,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter11_bw06p11.out
7,0,48.9583,924.0476249999999,6.12,48.9583,0.0,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter13_bw06p12.out
7,0,49.00142,1117.3337499999998,6.12,49.00142,0.0,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter09_bw06p12.out
7,0,49.05747,1754.7275,6.13,49.05747,0.0,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter14_bw06p13.out
7,0,49.086510000000004,2358.6950000000006,6.14,49.086510000000004,0.0,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter12_bw06p14.out
7,0,49.11185,3386.4275,6.14,49.11185,0.0,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter07_bw06p14.out
7,0,49.11271,4299.0512499999995,7.07,49.11271,0.0,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_right_bw07p07.out
7,0,49.11362,4299.585,6.17,49.11362,0.0,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter05_bw06p17.out
7,0,49.12273,4300.075000000001,6.22,49.12273,0.0,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load000_iter03_bw06p22.out
7,10,2.655929,804.5053750000001,0.3,2.39663,0.2593012,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_base_bw00p30.out
7,10,27.60464,847.4725000000001,3.11,24.87149,2.733129,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_left_bw03p11.out
7,10,45.52536,871.209,5.13,41.03181,4.493549,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter00_bw05p13.out
7,10,50.00552,852.928875,5.63,45.06901,4.936524,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter01_bw05p63.out
7,10,53.36928,953.5509999999999,6.01,48.10472,5.264528,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter02_bw06p01.out
7,10,53.99968,942.4070000000002,6.08,48.67296,5.326712,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter04_bw06p08.out
7,10,54.3544,936.25,6.12,48.99272,5.361704,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter06_bw06p12.out
7,10,54.554,932.8240000000001,6.15,49.17256,5.381384,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter08_bw06p15.out
7,10,54.66617,930.9070000000002,6.16,49.27369,5.392449,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter10_bw06p16.out
7,10,54.91876,926.6227500000001,6.19,49.501400000000004,5.417372,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter11_bw06p19.out
7,10,54.96278,925.8792499999998,6.19,49.54105,5.421711,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter13_bw06p19.out
7,10,55.01526,1117.92625,6.2,49.58375,5.431527,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter09_bw06p20.out
7,10,55.08,1733.9624999999999,6.2,49.63896,5.4410419999999995,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter14_bw06p20.out
7,10,55.11311,2240.1987499999996,6.21,49.67035,5.442761,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter12_bw06p21.out
7,10,55.11648,3043.29,6.21,49.6734,5.443079,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter07_bw06p21.out
7,10,55.133160000000004,4007.9174999999996,7.15,49.68767,5.445493,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_right_bw07p15.out
7,10,55.14596,4001.5012500000003,6.3,49.69915,5.44682,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter03_bw06p30.out
7,10,55.15512,3966.6675,6.24,49.70707,5.448036,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load010_iter05_bw06p24.out
7,20,2.9877000000000002,799.8658750000001,0.3,2.404735,0.582966,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_base_bw00p30.out
7,20,31.35323,847.970375,3.15,25.23294,6.1203140000000005,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_left_bw03p15.out
7,20,51.73408,873.3729999999998,5.2,41.63104,10.10304,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter00_bw05p20.out
7,20,56.8123,846.964875,5.72,45.72886,11.08346,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter01_bw05p72.out
7,20,60.647510000000004,955.9153749999999,6.1,48.80916,11.83835,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter02_bw06p10.out
7,20,61.36119,944.737,6.17,49.38452,11.97667,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter04_bw06p17.out
7,20,61.76552,938.566,6.21,49.70864,12.05688,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter06_bw06p21.out
7,20,61.99224,935.13,6.24,49.89104,12.1012,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter08_bw06p24.out
7,20,62.11967,933.209125,6.25,49.993669999999995,12.12607,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter10_bw06p25.out
7,20,62.40642,928.9176250000002,6.28,50.22442,12.18201,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter11_bw06p28.out
7,20,62.457,928.165875,6.28,50.26509,12.19191,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter13_bw06p28.out
7,20,62.50247,1118.55625,6.29,50.30903,12.19343,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter09_bw06p29.out
7,20,62.57231,1733.65375,6.3,50.36438,12.20793,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter14_bw06p30.out
7,20,62.61473,2183.0499999999997,6.3,50.39849,12.21627,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter12_bw06p30.out
7,20,62.64745,2697.55625,6.3,50.426520000000004,12.22092,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter07_bw06p30.out
7,20,62.6481,3911.6375,6.39,50.42339,12.22471,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter03_bw06p39.out
7,20,62.65132,3906.9474999999998,7.25,50.42698,12.22433,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_right_bw07p25.out
7,20,62.661300000000004,3761.66,6.34,50.43364,12.22765,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load020_iter05_bw06p34.out
7,30,3.385217,801.095,0.3,2.404887,0.980336,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_base_bw00p30.out
7,30,36.14908,850.1813750000001,3.21,25.69774,10.45133,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_left_bw03p21.out
7,30,59.64041,876.1088749999999,5.3,42.39769,17.24272,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter00_bw05p30.out
7,30,65.52268,861.0376249999999,5.82,46.573,18.94967,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter01_bw05p82.out
7,30,69.92205,958.8833750000001,6.21,49.70574,20.21632,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter02_bw06p21.out
7,30,70.75362,947.7394999999999,6.29,50.29339,20.460230000000003,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter04_bw06p29.out
7,30,71.21963,941.549625,6.33,50.62349,20.596140000000002,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter06_bw06p33.out
7,30,71.48094,938.1082500000001,6.35,50.80925,20.67174,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter08_bw06p35.out
7,30,71.62796,936.180375,6.36,50.91373,20.71423,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter10_bw06p36.out
7,30,71.95872,931.873375,6.39,51.14882,20.80986,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter11_bw06p39.out
7,30,72.01742,931.1131250000001,6.4,51.19057,20.82684,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter13_bw06p40.out
7,30,72.06387000000001,1135.7299999999998,6.4,51.226659999999995,20.837220000000002,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter09_bw06p40.out
7,30,72.14436,1728.205,6.41,51.291160000000005,20.85321,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter14_bw06p41.out
7,30,72.19591,3897.44875,6.51,51.31924,20.87669,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter03_bw06p51.out
7,30,72.20207,2751.7162499999995,6.42,51.32575,20.87633,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter07_bw06p42.out
7,30,72.20514,2194.5299999999997,6.42,51.32558,20.879550000000002,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter12_bw06p42.out
7,30,72.23293000000001,3886.9425,7.39,51.3465,20.88643,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_right_bw07p39.out
7,30,72.23467,3868.8975,6.45,51.34735,20.887340000000002,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load030_iter05_bw06p45.out
7,40,3.88032,801.064125,0.3,2.405935,1.474386,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_base_bw00p30.out
7,40,42.50342,850.1407499999999,3.29,26.31138,16.19206,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_left_bw03p29.out
7,40,70.12604,879.85,5.43,43.41412,26.71192,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter00_bw05p43.out
7,40,77.02936,857.61875,5.96,47.68699,29.34237,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter01_bw05p96.out
7,40,82.2166,962.0872499999999,6.36,50.89638,31.3201,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter02_bw06p36.out
7,40,83.1936,951.747,6.44,51.49536,31.6984,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter04_bw06p44.out
7,40,83.74,945.5310000000001,6.48,51.83352,31.90656,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter06_bw06p48.out
7,40,84.0472,942.069,6.5,52.02376,32.02368,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter08_bw06p50.out
7,40,84.2187,940.1339999999998,6.52,52.130939999999995,32.08802,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter10_bw06p52.out
7,40,84.6083,935.8071249999999,6.55,52.37187,32.23627,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter11_bw06p55.out
7,40,84.6779,935.035625,6.55,52.41504,32.26285,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica007_load040_iter13_bw06p55.out
